Entry ID	LNIC Code	Entity-Type	Subtype(s)	Vocabulary	Code	Vocabulary Preferred Name	Mapping_type	Mapping confidence	Version
036	LNIC-100-036	PMBCL		ICDO3	9679/3	Mediastinal large B-cell lymphoma (C38.3) 	exact	High	International Classification of Diseases for Oncology, Third Edition, Second Revision (ICD-O-3.2), 2025
036	LNIC-100-036	PMBCL		ICD9	200.7	Large cell lymphoma	broader	High	International Classification of Diseases, Ninth Revision (ICD-9)
036	LNIC-100-036	PMBCL		ICD10CM	C85.2A	Mediastinal (thymic) large B-cell lymphoma	exact	High	International Classification of Diseases, Tenth Revision, Clinical Modification (ICD-10-CM), 2025
036	LNIC-100-036	PMBCL		ICD10CM	C85.2_	Mediastinal (thymic) large B-cell lymphoma	exact	High	International Classification of Diseases, Tenth Revision, Clinical Modification (ICD-10-CM), 2025
036	LNIC-100-036	PMBCL		UMLS	C1292754	Mediastinal (Thymic) Large B-Cell Lymphoma	exact	High	2026AA
036	LNIC-100-036	PMBCL		MONDO	MONDO:0020323	primary mediastinal large B-cell lymphoma	exact	High	6/2/2026
036	LNIC-100-036	PMBCL		ICD10	C83.8	Other types of diffuse non-Hodgkin lymphoma	broader	High	International Statistical Classification of Diseases and Related Health Problems, Tenth Revision (ICD-10)
036	LNIC-100-036	PMBCL		ICDO4	96790/3	Primary mediastinal large B-cell lymphoma	exact	High	International Classification of Diseases for Oncology, Fourth Edition
037	LNIC-100-037	MGZL		ICDO3	9596/3	Composite Hodgkin and non-Hodgkin lymphoma	exact	Moderate	International Classification of Diseases for Oncology, Third Edition, Second Revision (ICD-O-3.2), 2025
037	LNIC-100-037	MGZL		ICD9	200.7	Large cell lymphoma	broader	High	International Classification of Diseases, Ninth Revision (ICD-9)
037	LNIC-100-037	MGZL		ICD10CM	C83.3_	Diffuse large B-cell lymphoma	broader	High	International Classification of Diseases, Tenth Revision, Clinical Modification (ICD-10-CM), 2025
037	LNIC-100-037	MGZL		UMLS	C1334657	Mediastinal Gray-Zone Lymphoma	exact	High	2026AA
037	LNIC-100-037	MGZL		UMLS	C1333878	B-cell lymphoma unclassifiable with features intermediate between classical Hodgkin lymphoma and diffuse large B-cell lymphoma	exact	High	2026AA
037	LNIC-100-037	MGZL		ICD10CM	C83.3A	Diffuse large B-cell lymphoma, in remission	partial	Moderate	International Classification of Diseases, Tenth Revision, Clinical Modification (ICD-10-CM), 2025
037	LNIC-100-037	MGZL		MONDO	MONDO:0004020	mediastinal gray zone lymphoma	exact	High	6/2/2026
037	LNIC-100-037	MGZL		MONDO	MONDO:0003658	B-cell lymphoma, unclassifiable, with features intermediate between diffuse large b-cell lymphoma and classical Hodgkin lymphoma	exact	High	6/2/2026
037	LNIC-100-037	MGZL		ICD10	C83.3	Non-Hodgkin lymphoma large cell (diffuse)	broader	High	International Statistical Classification of Diseases and Related Health Problems, Tenth Revision (ICD-10)
037	LNIC-100-037	MGZL		ICDO4	95960/3	Mediastinal grey zone lymphoma	exact	High	International Classification of Diseases for Oncology, Fourth Edition
038	LNIC-100-038	HGBL-NOS	HGBCL-NOS with MYC and BCL6 rearrangements	ICDO3	9680/3	Diffuse large B-cell lymphoma, NOS 	partial	Moderate	International Classification of Diseases for Oncology, Third Edition, Second Revision (ICD-O-3.2), 2025
038	LNIC-100-038	HGBL-NOS	HGBCL-NOS with MYC and BCL6 rearrangements	ICD9	200.7	Large cell lymphoma	broader	Moderate	International Classification of Diseases, Ninth Revision (ICD-9)
038	LNIC-100-038	HGBL-NOS	HGBCL-NOS with MYC and BCL6 rearrangements	ICD10CM	C83.3A	Diffuse large B-cell lymphoma, in remission	partial	Moderate	International Classification of Diseases, Tenth Revision, Clinical Modification (ICD-10-CM), 2025
038	LNIC-100-038	HGBL-NOS	HGBCL-NOS with MYC and BCL6 rearrangements	ICD10CM	C83.9A	Non-follicular (diffuse) lymphoma, unspecified, in remission	partial	Moderate	International Classification of Diseases, Tenth Revision, Clinical Modification (ICD-10-CM), 2025
038	LNIC-100-038	HGBL-NOS	HGBCL-NOS with MYC and BCL6 rearrangements	ICD10CM	C83.3_	Diffuse large B-cell lymphoma	broader	Moderate	International Classification of Diseases, Tenth Revision, Clinical Modification (ICD-10-CM), 2025
038	LNIC-100-038	HGBL-NOS	HGBCL-NOS with MYC and BCL6 rearrangements	ICD10CM	C83.9_	Non-follicular (diffuse) lymphoma, unspecified	broader	Moderate	International Classification of Diseases, Tenth Revision, Clinical Modification (ICD-10-CM), 2025
038	LNIC-100-038	HGBL-NOS	HGBCL-NOS with MYC and BCL6 rearrangements	ICD10	C83.3	Non-Hodgkin lymphoma large cell (diffuse)	broader	Moderate	International Statistical Classification of Diseases and Related Health Problems, Tenth Revision (ICD-10)
038	LNIC-100-038	HGBL-NOS	HGBCL-NOS with MYC and BCL6 rearrangements	ICD10	C83.6	Non-Hodgkin lymphoma undifferentiated (diffuse)	broader	Moderate	International Statistical Classification of Diseases and Related Health Problems, Tenth Revision (ICD-10)
038	LNIC-100-038	HGBL-NOS	HGBCL-NOS with MYC and BCL6 rearrangements	UMLS	C2698294	High Grade B-Cell Lymphoma, Not Otherwise Specified	exact	High	2026AA
038	LNIC-100-038	HGBL-NOS	HGBCL-NOS with MYC and BCL6 rearrangements	UMLS	C0456863	High grade B-cell lymphoma	broader	Moderate	2026AA
038	LNIC-100-038	HGBL-NOS	HGBCL-NOS with MYC and BCL6 rearrangements	EFO	MONDO_0044889	high grade B-cell lymphoma	broader	Moderate	3.91.0
038	LNIC-100-038	HGBL-NOS	HGBCL-NOS with MYC and BCL6 rearrangements	ICD10	C83.9	Diffuse non-Hodgkin lymphoma, unspecified	broader	Moderate	International Statistical Classification of Diseases and Related Health Problems, Tenth Revision (ICD-10)
038	LNIC-100-038	HGBL-NOS	HGBCL-NOS with MYC and BCL6 rearrangements	ICDO4	9680A/3	High-grade B-cell lymphoma, NOS	broader	Moderate	International Classification of Diseases for Oncology, Fourth Edition
038	LNIC-100-038	HGBL-NOS	HGBCL-NOS with MYC and BCL6 rearrangements	ICDO4	9680B/3	High-grade B-cell lymphoma NOS with MYC and BCL6 rearrangements	narrower	High	International Classification of Diseases for Oncology, Fourth Edition
039	LNIC-100-039	BL	Traditional (endemic, sporadic, immunodeficiency-associated); Recommended (EBV-associated BL, EBV-negative BL)	ICDO3	9687/3	Burkitt lymphoma, NOS (includes all variants) (see also M-9826/3) 	exact	High	International Classification of Diseases for Oncology, Third Edition, Second Revision (ICD-O-3.2), 2025
039	LNIC-100-039	BL	Traditional (endemic, sporadic, immunodeficiency-associated); Recommended (EBV-associated BL, EBV-negative BL)	ICDO3	9826/3	Burkitt cell leukemia (C42.1) [PRE-2021 ONLY. 2021+, USE CODE 9687/3]	exact	Moderate	International Classification of Diseases for Oncology, Third Edition, Second Revision (ICD-O-3.2), 2025
039	LNIC-100-039	BL	Traditional (endemic, sporadic, immunodeficiency-associated); Recommended (EBV-associated BL, EBV-negative BL)	ICD9	200.2	Burkitt's tumor or lymphoma	exact	High	International Classification of Diseases, Ninth Revision (ICD-9)
039	LNIC-100-039	BL	Traditional (endemic, sporadic, immunodeficiency-associated); Recommended (EBV-associated BL, EBV-negative BL)	ICD10CM	C83.7_	Burkitt lymphoma	exact	High	International Classification of Diseases, Tenth Revision, Clinical Modification (ICD-10-CM), 2025
039	LNIC-100-039	BL	Traditional (endemic, sporadic, immunodeficiency-associated); Recommended (EBV-associated BL, EBV-negative BL)	ICD10CM	C83.7A	Burkitt lymphoma, in remission	narrower	High	International Classification of Diseases, Tenth Revision, Clinical Modification (ICD-10-CM), 2025
039	LNIC-100-039	BL	Traditional (endemic, sporadic, immunodeficiency-associated); Recommended (EBV-associated BL, EBV-negative BL)	UMLS	C0006413	Burkitt Lymphoma	exact	High	2026AA
039	LNIC-100-039	BL	Traditional (endemic, sporadic, immunodeficiency-associated); Recommended (EBV-associated BL, EBV-negative BL)	EFO	EFO_1001954	Epstein-Barr virus-related Burkitts lymphoma	narrower	High	3.91.0
039	LNIC-100-039	BL	Traditional (endemic, sporadic, immunodeficiency-associated); Recommended (EBV-associated BL, EBV-negative BL)	MONDO	MONDO:0007243	Burkitt lymphoma	exact	High	6/2/2026
039	LNIC-100-039	BL	Traditional (endemic, sporadic, immunodeficiency-associated); Recommended (EBV-associated BL, EBV-negative BL)	ICD10	C83.7	Burkitt tumor	exact	High	International Statistical Classification of Diseases and Related Health Problems, Tenth Revision (ICD-10)
039	LNIC-100-039	BL	Traditional (endemic, sporadic, immunodeficiency-associated); Recommended (EBV-associated BL, EBV-negative BL)	ICDO4	96870/3	Burkitt lymphoma, NOS	exact	High	International Classification of Diseases for Oncology, Fourth Edition
039	LNIC-100-039	BL	Traditional (endemic, sporadic, immunodeficiency-associated); Recommended (EBV-associated BL, EBV-negative BL)	ICDO4	96871/3	Acute leukaemia, Burkitt type	narrower	High	International Classification of Diseases for Oncology, Fourth Edition
039	LNIC-100-039	BL	Traditional (endemic, sporadic, immunodeficiency-associated); Recommended (EBV-associated BL, EBV-negative BL)	ICDO4	96872/3	Burkitt lymphoma, endemic	narrower	High	International Classification of Diseases for Oncology, Fourth Edition
039	LNIC-100-039	BL	Traditional (endemic, sporadic, immunodeficiency-associated); Recommended (EBV-associated BL, EBV-negative BL)	ICDO4	96873/3	Burkitt lymphoma, sporadic	narrower	High	International Classification of Diseases for Oncology, Fourth Edition
039	LNIC-100-039	BL	Traditional (endemic, sporadic, immunodeficiency-associated); Recommended (EBV-associated BL, EBV-negative BL)	ICDO4	96874/3	Burkitt lymphoma, immunodeficiency-associated	narrower	Moderate	International Classification of Diseases for Oncology, Fourth Edition
039	LNIC-100-039	BL	Traditional (endemic, sporadic, immunodeficiency-associated); Recommended (EBV-associated BL, EBV-negative BL)	ICDO4	96875/3	Burkitt lymphoma, EBV-associated	narrower	High	International Classification of Diseases for Oncology, Fourth Edition
039	LNIC-100-039	BL	Traditional (endemic, sporadic, immunodeficiency-associated); Recommended (EBV-associated BL, EBV-negative BL)	ICDO4	96876/3	Burkitt lymphoma, EBV-negative	narrower	High	International Classification of Diseases for Oncology, Fourth Edition
040	LNIC-100-040	PEL	Extracavitary (EC-PEL)	ICDO3	9678/3	Primary effusion lymphoma 	exact	High	International Classification of Diseases for Oncology, Third Edition, Second Revision (ICD-O-3.2), 2025
040	LNIC-100-040	PEL	Extracavitary (EC-PEL)	ICD9	200.7	Large cell lymphoma	broader	High	International Classification of Diseases, Ninth Revision (ICD-9)
040	LNIC-100-040	PEL	Extracavitary (EC-PEL)	ICD10CM	C83.8_	Other non-follicular lymphoma	broader	High	International Classification of Diseases, Tenth Revision, Clinical Modification (ICD-10-CM), 2025
040	LNIC-100-040	PEL	Extracavitary (EC-PEL)	ICD10CM	C83.8A	Other non-follicular lymphoma, in remission	partial	Moderate	International Classification of Diseases, Tenth Revision, Clinical Modification (ICD-10-CM), 2025
040	LNIC-100-040	PEL	Extracavitary (EC-PEL)	UMLS	C1292753	Primary Effusion Lymphoma	exact	High	2026AA
040	LNIC-100-040	PEL	Extracavitary (EC-PEL)	EFO	MONDO_0018842	primary effusion lymphoma	exact	High	3.91.0
040	LNIC-100-040	PEL	Extracavitary (EC-PEL)	ICD10	C83.8	Other types of diffuse non-Hodgkin lymphoma	broader	High	International Statistical Classification of Diseases and Related Health Problems, Tenth Revision (ICD-10)
040	LNIC-100-040	PEL	Extracavitary (EC-PEL)	ICDO4	96780/3	Primary effusion lymphoma	exact	High	International Classification of Diseases for Oncology, Fourth Edition
040	LNIC-100-040	PEL	Extracavitary (EC-PEL)	ICDO4	96781/3	Extracavitary primary effusion lymphoma	narrower	Moderate	International Classification of Diseases for Oncology, Fourth Edition
041	LNIC-100-041	KSHV/HHV8-positive DLBCL		ICDO3	9738/3	HHV8-positive diffuse large B-cell lymphoma [2010+]	exact	High	International Classification of Diseases for Oncology, Third Edition, Second Revision (ICD-O-3.2), 2025
041	LNIC-100-041	KSHV/HHV8-positive DLBCL		ICD9	200.7	Large cell lymphoma	broader	High	International Classification of Diseases, Ninth Revision (ICD-9)
041	LNIC-100-041	KSHV/HHV8-positive DLBCL		ICD10CM	C83.3_	Diffuse large B-cell lymphoma	broader	High	International Classification of Diseases, Tenth Revision, Clinical Modification (ICD-10-CM), 2025
041	LNIC-100-041	KSHV/HHV8-positive DLBCL		ICD10CM	C83.3A	Diffuse large B-cell lymphoma, in remission	partial	Moderate	International Classification of Diseases, Tenth Revision, Clinical Modification (ICD-10-CM), 2025
041	LNIC-100-041	KSHV/HHV8-positive DLBCL		UMLS	C5849043	KSHV/HHV8-positive diffuse large B-cell lymphoma	exact	High	2026AA
041	LNIC-100-041	KSHV/HHV8-positive DLBCL		UMLS	C4527554	HHV8-Positive Diffuse Large B-Cell Lymphoma, Not Otherwise Specified	narrower	High	2026AA
041	LNIC-100-041	KSHV/HHV8-positive DLBCL		ICD10	C83.3	Non-Hodgkin lymphoma large cell (diffuse)	broader	High	International Statistical Classification of Diseases and Related Health Problems, Tenth Revision (ICD-10)
041	LNIC-100-041	KSHV/HHV8-positive DLBCL		ICDO4	97380/3	KSHV/HHV8-positive diffuse large B-cell lymphoma	exact	High	International Classification of Diseases for Oncology, Fourth Edition
042	LNIC-120-042	KSHV/HHV8-positive GLPD		ICDO3	9970/1	Lymphoproliferative disorder, NOS (C42.1) 	broader	High	International Classification of Diseases for Oncology, Third Edition, Second Revision (ICD-O-3.2), 2025
042	LNIC-120-042	KSHV/HHV8-positive GLPD		ICD9	238.79	Other lymphatic and hematopoietic tissues	broader	Moderate	International Classification of Diseases, Ninth Revision (ICD-9)
042	LNIC-120-042	KSHV/HHV8-positive GLPD		ICD10CM	D47.9	Neoplasm of uncertain behavior of lymphoid, hematopoietic and related tissue, unspecified	partial	Moderate	International Classification of Diseases, Tenth Revision, Clinical Modification (ICD-10-CM), 2025
042	LNIC-120-042	KSHV/HHV8-positive GLPD		UMLS	C4725706	Germinotropic lymphoproliferative disorder caused by Human herpesvirus 8	exact	High	2026AA
042	LNIC-120-042	KSHV/HHV8-positive GLPD		ICD10	D47.9	Neoplasm of uncertain or unknown behavior of lymphoid, hematopoietic, and related tissue, unspecified	partial	Moderate	International Statistical Classification of Diseases and Related Health Problems, Tenth Revision (ICD-10)
042	LNIC-120-042	KSHV/HHV8-positive GLPD		ICDO4	99700/1	Lymphoproliferative disorder, NOS	broader	High	International Classification of Diseases for Oncology, Fourth Edition
043	LNIC-220-043	Hyperplasias arising in IDD	Follicular hyperplasia (FH), Infectious mononucleosis-like hyperplasia (IMH), plasmacytic hyperplasia (PCH) and others	UMLS	C5667168	Immunodeficiency-Related Lymphoproliferative Disorder	broader	High	
043	LNIC-220-043	Hyperplasias arising in IDD	Follicular hyperplasia (FH), Infectious mononucleosis-like hyperplasia (IMH), plasmacytic hyperplasia (PCH) and others	UMLS	C4014733	Follicular hyperplasia	narrower	High	
043	LNIC-220-043	Hyperplasias arising in IDD	Follicular hyperplasia (FH), Infectious mononucleosis-like hyperplasia (IMH), plasmacytic hyperplasia (PCH) and others	UMLS	C5886872	Lymphoid Hyperplasia, Reactive	partial	High	
043	LNIC-220-043	Hyperplasias arising in IDD	Follicular hyperplasia (FH), Infectious mononucleosis-like hyperplasia (IMH), plasmacytic hyperplasia (PCH) and others	UMLS	C0333997	Lymphoid hyperplasia	broader	High	
043	LNIC-220-043	Hyperplasias arising in IDD	Follicular hyperplasia (FH), Infectious mononucleosis-like hyperplasia (IMH), plasmacytic hyperplasia (PCH) and others	UMLS	C1334174	Infectious mononucleosis-like post-transplant lymphoproliferative disorder	narrower	High	
044	LNIC-220-044	Polymorphic lymphoproliferative disorders arising in IDD		UMLS	C1301361	Post-transplant lymphoproliferative disorder, polymorphic	narrower	High	
044	LNIC-220-044	Polymorphic lymphoproliferative disorders arising in IDD		ICD10CM	D47.Z1	Post-transplant lymphoproliferative disorder (PTLD)	partial	High	
044	LNIC-220-044	Polymorphic lymphoproliferative disorders arising in IDD		ICDO3	9971/1	posttransplant lymphoproliferative disorder, NOS	partial	High	
044	LNIC-220-044	Polymorphic lymphoproliferative disorders arising in IDD		ICDO3	9971/3	polymorphic posttransplant lymphoproliferative disorder, NOS	partial	High	
044	LNIC-220-044	Polymorphic lymphoproliferative disorders arising in IDD		ICDO4	99710/1	Posttransplant lymphoproliferative disorder, NOS	partial	High	
045	LNIC-220-045	EBVMCU		UMLS	C4324739	EBV positive mucocutaneous ulcer	exact	High	
045	LNIC-220-045	EBVMCU		ICDO4	96800/1	EBV-positive mucocutaneous ulcer	exact	High	
045	LNIC-220-045	EBVMCU		ICDO3	9680/1	EBV positive mucocutaneous ulcer	exact	High	
046	LNIC-230-046	Lymphomas arising in IDD	Specific lymphoma entities/types	ICDO3	9971/1	posttransplant lymphoproliferative disorder, NOS	partial	High	
046	LNIC-230-046	Lymphomas arising in IDD	Specific lymphoma entities/types	UMLS	C5667168	Immunodeficiency-Related Lymphoproliferative Disorder	broader	High	
046	LNIC-230-046	Lymphomas arising in IDD	Specific lymphoma entities/types	UMLS	C1334158	Immunodeficiency-associated Burkitt's lymphoma	narrower	High	
046	LNIC-230-046	Lymphomas arising in IDD	Specific lymphoma entities/types	UMLS	C5670691	Immunodeficiency-Related Primary Central Nervous System Lymphoma	narrower	High	
046	LNIC-230-046	Lymphomas arising in IDD	Specific lymphoma entities/types	ICDO4	96874/3	Burkitt lymphoma, immunodeficiency-associated	narrower	High	
046	LNIC-230-046	Lymphomas arising in IDD	Specific lymphoma entities/types	ICDO3	9687/3	Burkitt lymphoma, immunodeficiency-associated	narrower	High	
